name,ratings,date,title,comment
,5,2016-06-26,애정하는 마켓컬리!!!,"저같은 집순이에게 이보다 좋을 순 없는 마켓컬리, 항상 웹으로 이용했는데 앱으로 출시해서 너무너무 기뻐요!!! 생각날 때 핸드폰으로 바로바로 구입할 수 있으니 더 편해지고 더 손쉬워졌네요!!!! 부쩍 구입 가능한 제품도 엄청 늘어서 요즘 장바구니가 점점 더더더더 무거워져갑니다 ㅎㅎㅎ 주변 친구들도 마켓컬리서 산 물건들 보고 이런건 아디가냐고 백화점 가냐고 묻던데 전 뭐 그냥 오후에 주문하면 다음날 아침에 배송와~ 하고 허세를 부릴 수 있어서 너무너무 행복해요!! 마켓컬리 정말 진심 애정합니다❤️"
,5,2016-03-02,정말 편리한 마켓컬리! 앱 출시로 더 편리해 졌네요!,마켓컬리를 알게 되고부터 다른곳에서 장볼 필요가 없어졌어요. 마켓컬리에서 엄선한 제품들은 믿음이가고 대부분 다 만족했어요. 무엇보다 자기전에 주문하면 다음날 아침 집앞에 배송이 와있는건 저에겐 정말 최고의 서비스예요. 고객센터나 홈페이지도 관리가 잘 되어있어 좋았는데 앱이 생기니 한층 더 편리해졌네요^^ 역시 마켓컬리는 사랑입니다^^
,5,2016-03-02,마켓컬리는 신세계!❤️,"앱출시 축하드려요! :) 신선한 먹거리들과 더불어 배송시스템이 정말 이상적인 마켓이에요! 처음 누려보는 신세계라고 해도 과언이 아닌것이, 인터넷으로 푸드를 구입하는 것에 재미를 붙여주었어요!"
,5,2016-03-11,와 완전 좋아요!!!,작년에 아기낳고 집에서 꼼짝도 못할때 알게되었던 마켓컬리에요 ~정말정말 아침일찍 배송되나 반신반의하면서 주문했는데 새벽에 딱 문앞에!! 그때부터 자주애용했어요 새벽에 택배하신분들 힘드시겠다하면서도 자꾸 애용하게되는 컬리~매번 모바일로 마켓컬리 검색해서 들어가면서 컬리도 앱나왔으면 좋겠다고 계속 생각했었는데 이렇게 나오다니ㅠㅠㅠ감격 완전 제마음을 읽으셨네요 앞으로 더 자주 자주 애용할것같아요 더더더 번창하세요 짱짱!!
,5,2016-04-05,마켓컬리 제품도 앱도 너무 좋습니다~!,"마켓컬리는 어플리케이션 마저 트렌디한 것 같습니다~! 화면 구성도 심플하고 보기 편하게 되어있고 인스타그램 구경하듯 사진 보는 재미도 있어요. 물건이 금방 품절되기도 하지만, 그만큼 인기 제품을 매일매일 신선하게 배달해주고 있는 것 같아요. 유명한 잇아이템이지만 위치가 멀어 먹어보지 못했던 것들을 마켓컬리에서 간편하게 주문하고 집에 앉아 받아볼 수 있어서 완전 좋습니다~!"
,5,2016-04-09,나만을 위한 유니크 마켓,젓갈을 좋아해서 믿을만한 젓갈을 먹기 위해 가입했는데 이런 앱도 있었네요~오늘 주문함 내일 아침에 배달이 온다니 이제 힘들게 시장다닐 필요가 없겠어요. 대한민국의 모든 맛집상품이 다 들어오는 그날까지 애용할께요~결론은 쇼핑이 편하고 즐거워서 자주 들어갈것같음 앱입니다~
,5,2016-04-11,세상좋아짐을 느끼게 만든 마켓컬리!!!,건강한 식재료를 매일매일 내집 문앞에서 만날 수 있는 마켓을 저는 처음 만났네요 ㅎㅎ 요즘 인터넷 배송문화가 많이 발달했다지만 샛별배송이 느끼게 해주는 '세상좋아짐' 만큼 감동은 아직 없었네요 ㅎㅎ 단순히 흔한 제품을 빠르고 저렴한 가격에만 구매할 수 있다면 이런 칭찬을 못받을 거에요ㅋ 건강한 식재료를 괜찮은 가격에 신선하고 안전하며 빠르게 내집앞에서 받을 수 있는 세상에 살고 있어서 너무 감사하고 행복합니다 ㅎㅎ
,5,2016-04-19,럭셔리마켓의 진수 : 마켓컬리,자주 들어가보고 싶을 정도로 세련된 색상의 어플부터 마켓을 구성하고 있는 다양한 상품까지 모두가 럭셔리한 사람으로 느껴지게 만들어 줍니다. 마켓컬리에서 장을 보고있으면 대우받는 느낌이 든달까? 모든 제품에 신뢰가 가고 모든 제품이 건강한 식재료이라는 생각이 마구 듭니다~조금 더 빛처럼 빠른 속도로 장을 볼 수 있기를 바래봅니다~!! 대박나세요!!
,5,2016-04-21,드.디.어.😍,"앱이 만들어질 때가 됐는데,,, 하면서 목빠지게 기다린 1인입니다 :)"
,5,2016-04-21,너무 좋아요,기다리던 앱이에요! 평소 마켓컬리 자주 이용했는데 역시 앱이 생기니 너무 편하네요! 특별히 안 좋은 점은 없지만
,5,2016-04-29,컬리앱! 요즘 저에게 1순위...!!,모바일에서 더욱 빠르고 편리한 컬리!!!! 그 동안 앱이 없어서 매번 웹사이트 접속하고 장보는 게 너무 불편했어요 ㅠㅠㅠㅠ 컬리앱은 카테고리별로 잘 정리되어있고 앱 접속하자마자 한 눈에 인기상품을 볼 수 있어 정말 편해요!! 👍오늘 장보면 다음 날 바로 배송되는 편리함 때문에 요새는 맨날맨날 출퇴근하며 컬리 구경한답니다!! ❤️가끔 트래픽이 몰려 잘 접속이 안되기도 하던데.. 점점 편리해지는 컬리앱을 기대합니다!!😍😍😍
,4,2016-03-04,마켓컬리앱 런칭을 축하합니다!,홈화면에 아이콘 연결해서 사파리로 검색했었는데 이제 그렇게 안해도 되서 너무 좋네요! 샛별배송 덕분에 아기 키우는 집은 장보기가 한결 편하고 안심이예요~^^
,5,2016-03-10,주부들의 행복공간 마켓컬리💕,저는 아마 블랙리스트에 올랐을듯요 ^^ 불평불만이 너무 많았어요 상품이 맨날 매진이라ㅋㅋ 시간이 지나면서 더많은물건을 구입해보면서 느끼는게 많네요 바탕화면에 즐겨찾기대신 어플이 탄생해서 기쁨니다.
,5,2016-03-11,편리에 편리가 곱해진 마켓컬리앱,내일아침 뭘 먹을까 고민하다 마켓컬리에 몇가지 주문하고나니 마음이 편해요 ㅎㅎ 엄선된 상품들만 만날수 있어서~ 오늘 주문하면 다음날 새벽 집앞으로 가져다주는 시스템이 넘 맘에 들어서~ 마켓컬리 인터넷 창을 띄워놓고 사용했었는데요. 앱이 생기니 더욱 편리해졌어요^^ 마켓컬리앱 정말 반가워요 :) 마켓컬리 ID hhmommy
,5,2016-03-14,최고에요,저녁 11시까지 장 보고나면..
,5,2016-03-30,주변 소문 듣고 찾아왔어요!,제가 의심병(!)이 많아 누가 좋다고 해도 직접 확안하기 전에는 잘 안 움직이는데 제 지인들이 세 명 이상이나 이 서비스를 추천하더군요. 바로 회원가입했어요ㅋ 구성품들 보니 왜 추천했나 알겠더라구요. 오월의 종 빵을 파는거 보면 더 할말 없죠. 당장 구매하러 갑니닷!!
,5,2016-04-08,내 손안의 백화점💕💕💕,어린 아가들 기르다보니 맛집을 찾아다닌 다거나.. 백화점을 가서 여유롭게 쇼핑하고 입소문난 음식 먹어보는 게 너무너무너무 힘들어요ㅜㅜ 그런데 요 앱 다운받고ㅜㅜㅜ 신세계를 접하고 있어요!!!! 주문하면 바로 그 다음날 새벽도착!! 엄마들에겐 희소식 아닙니까!!! 냉장고만 봐도 흐무웃 합니다^^
,5,2016-04-10,너무 편하고 좋아요 !,항상 퇴근시간도 늦어서 마트가서 장보기도 애매하고 혼자살아서 야채나 과일같은건 특히 많이 사면 금방 상해서 버리는게 대다수였거든요 ㅠ 근데 마켓컬리에선 소량으로 그것도 퀄리티 좋은 애들로 구매할 수 있어서 너무 좋아요! 바로 다음날 새벽일찍받아서 그날 도시락 싸가기도 편하고 짱입니다 ❤️
,4,2016-04-11,마켓컬리 좋아요!,"지난 주 처음으로 구매해 봤는데 브라우니, 두유, 페스토 모두 너무 맛있었어요. 사실 앱은 좀 불편했어요. 사용 중간에 자꾸 꺼지기도 하고 할인이라고 써 있는데 할인가격 반영이 안 되어서 전화 문의해 할인받았어요. 앱이 좀 불편하긴해도 너무 맛있어보이는 음식들이 많으니까 자주 들여다보게 되네요. 번창하시길^^"
,5,2016-04-29,편리합니다,기다려왔던 마켓컬리 앱! 보통 이동하면서나 외부에 있을 때 모바일로 짬내서 뭘 살지 보게되는편인데요 앱이 출시돼서 더 편리하게 물건을 확인하고 휴대폰으로 바로 구입할 수 있게 되어서 좋습니다~
,5,2017-08-31,"오랜만의 업데이트, 확실히 좋아졌네요",하루에도 몇번씩 들어가는 컬리인데
,5,2016-03-02,기다리던 마켓컬리 어플!!,진짜루 나올지몰랐는데 나왔네요 마켓컬리 어플!! 출퇴근길에 핸드폰으로 장보는 편인데 어플이 필요해서 만들어달라고 게시판에 남기기도 했었는데 진짜 나오니 너무 반갑고 좋습니다. 마켓컬리 포레버~~ 더욱 흥해서 품목이 더더 많아지길!!
,5,2016-03-02,마켓컬리 진짜 사랑해요~^^,알게 된 지 얼마 되지 않았지만 정말로 만족스럽게 쇼핑 하고 있습니다. 품질도 배송도 너무너무 맘에 들어요. 게다가 앱까지 나왔으니 더 쉽게 쇼핑 할 수 있겠네요. 앞으로도 계속 번창하셨으면 좋겠어요^^
,5,2016-03-02,컬리 앱 런칭 축하드려요 :),매번 사파리로 접속해서 구매하기 불편했는데 앱이 나오다니!!
,5,2016-03-02,안사본 사람은있어도 한번만 산 사람은 없다는 마켓컬리!!,한번사면 중독성 짱ㅠㅠ 밤11시이전주문하면 오전7시이전 배송!! 좋은식품을 신선하게 바로받아볼수있어요 꼼꼼한배송에 한번더감동ㅠㅠ 그리고 맛집음식도 번거롭게가지않고 줄서지않도 편히 집에서 먹을수있음!! 이제 당신도 마켓컬리중독자!! ㅋㅋㅋㅋㅋㅋ
,5,2016-03-14,친환경제품 구매는 마켓컬리앱!,친환경 제품 구매! 마켓컬리앱 환영합니다~ UI도 깔끔하고 직관적이어서 사용하기 편리해요. 친환경 제품 자주 사는데 다른 사이트는 모바일 구매/결제가 어려워서 정말 불편했는데(아기 키우면서 PC로 물건 구매하기 진짜 어려워요ㅜ) 마켓컬리는 어플이 있어서 편리하게 이용할수 있어요! 추천합니다~
,5,2016-03-17,l love market kurly :),사진도. 앱도.맛도.품질도.구매도 배송까지!! 편하고 좋은 마켓컬리~^^
,5,2016-03-26,역시 마켓컬리!,첫구매 마켓컬리앱으로 성공했어요~! 온라인으로 주문하는데 결제정보에서 계속 적용이 안되서 애먹다가 마켓컬리어플 출시됐다는거 생각나서 다운받고 장바구니에 있던거 결제하니 바로 넘어가더라구요^.^ 자주 이용할께요~ 감사합니다
,5,2016-04-09,너무 기다려져요!!,한참 늦게 알았나봐요 ㅠㅠ 벌써 단골이 있으시더라구요!! 빠른 배송 양질을 먹거리가 좋습니다! 벌써 주문해 놓고 기다려지네요~^^
,5,2016-04-23,딱 찾던 그 앱,동생 추천으로 알게됐는데... 요즘 먹거리때문에 참 말도 많고 탈도 많은데 그런 고민 딱 없애주는 앱이네요. 물건들이 믿고 찾을민한 것들만 올려줘서 좋아요. 문제는 매진 된 것들이 자주 보여서 시고 싶은걸 맘대로 못산다는 점... 그만큼 잘 나간다는 말이겠죠 :)
,4,2016-04-28,전부터 지켜보던 마켓컬리!,참 좋은 식품이 가득한 마켓컬리! 평가가 대체로 좋은데요~ 저도 마켓컬리 자체는 좋아하는데 이번 어플에는 아쉬움이 남네요! 저만 그런가요ㅠㅠ 카테고리를 선택해 들어가면 흰 빈화면이 나오는 경우가 너무 많은 것 같아요.. 제가 아이폰을 사용하는데 제 폰이 문제인지는 모르겠지만.. 그래서 저는 지금은 컴퓨터로 이용하는데 앱은 아쉽지만 그럼에도 만족하고 믿고 사용하는 마켓컬리이니 어서 앱도 보완되길 기대합니다!
,5,2016-03-02,기다렸던 앱!!,"처음 마켓컬리 주문할 때 앱이 있을 거라 생각하고 앱스토어에서 검색했었는데 없더라구요. 좀 있으면 나오겠지, 했는데 역시! 훨씬 더 편하게 쇼핑할 수 있을 것 같아요!"
,5,2016-03-02,사랑하는 마켓컬리!,앱 출시 축하드립니다!
,5,2016-03-02,안그래도 기다렸던 앱,내일 뭐먹지 생각만하면?! 마법같이 다음날 새벽 문앞에 배송해주는 마켓컬리.
,5,2016-03-03,발빠른 마켓컬리,마켓컬리 마켓컬리~ 다들 입을 모아 칭찬해서 대체 이게 뭔지 궁금하여 주문해본 후로 정말 애용하고 있습니다. 오죽하면 애아빠가 마켓컬리 중독이냐고 물을 정도로 이틀에 한번꼴로 주문하는 것 같아요 ㅎㅎ 앱이 나와서 더 편하게 주문할 수 있을 것 같아서 기대됩니다. 번창하세요
,5,2016-03-10,앱출시로 인해 더욱 간편해진 음식주문!!,오오 마켓컬리너무 좋아했는데 이렇게 앱으로도 나와주니 너무 좋네요. 앞으로 더욱 손쉽게 주문할 수 있겠어요!!!
,5,2016-04-04,어메이징 컬리,"필요한 것, 매일 사는 것, 카테고리별로 테마별로 넘나 보기 좋게 쇼핑하기 편리하게,찾기쉽게 쇼핑 생활을 한단계 높여준 컬리마켓 너무 좋아요. 샛별 배송까지 어쩜 이런 어메이징하고 장한 어플이 있을까요 핸드폰으로도 간편하게 이용 할 수 있는 사랑하는 컬리마켓 👍👍👍👍👍👍👍👍😍😍"
,4,2016-04-10,아이패드에서도 잘 되게 만들어 주세요,마켓컬리 넘 좋아요. 전날 주문하면 바로 새벽에 배송해 주는 데다 상품이 싱싱해서 만족하고 있어요. 그런데 오늘도 주문하려고 들어갔는데 아이패드에서는 메인 화면만 나오고 다른 화면은 하얗게 나오네요. 그리고 아이폰 5s에서는 첫화면만 모바일버젼이고 그 이후로는 다 피씨 버젼으로 바뀝니다. 쇼핑하기 힘들어요 ㅠㅠ 수정 부탁드려요~^^
,5,2016-04-11,배송신세계~,전날저녁에 주문했는데 자고일어나니 집앞문에 딱 와있어서 정말 놀랬어요
,5,2016-04-14,넘나좋은것!!!,신박한 배송시스템!!
,5,2016-04-29,보라!마켓컬리!(purple!market kurly!),밤 11시까지 주문하면 새벽 7시전에 현관 앞에 배송 해주는 컬리! 믿고 받는 친구 같은 컬리! 결제가 몰리면 좀 버벅대긴하지만 기다려줄만한 가치가 있는 고마운 컬리!
,5,2016-03-02,스마트한 장보기~,컬리 사이트에서 주문하려고 들어왔다가 앱이 생겨서 냉큼 설치했어요~이젠 늦은 퇴근길에도 백화점 마트같은 장보기 할수 있어서 좋아요^^ 앱도 사용하기 편해요. 첫배송 기대되네요~
,5,2016-03-02,기다렸던 마켓컬리 앱!,"컴퓨터 사용을 잘 안해서 그동안 넘 기다렸던 서비스에요! 살펴보니 사용하기 쉽고, 상품 보기 편하고, 잠들기 전에 누워서 스윽- 보면서 내일 필요한 먹거리 사서 결제하고 일어나면 도착해 있으니 너무 편리합니다^^"
,5,2016-03-03,마켓컬리 앱이라니😘,"이제 웹사이크 추가하지 않고도 편하게 장을 볼수 있어서 너무 편하고 좋아요! 모바일사이트도 나와서 좋았는데, 이렇게 빨리 어플까지 나오다니 마켓컬리 짱이예요!"
,5,2016-03-03,완전 좋고 편해여,오늘 주문하면 내일 아침에 배송되서 넘나 편한 것!! 자주 애용하고 있어요 앱으로도 나와서 너무 좋네요^^ 앞으로 더 많고 좋은 상품 많이 판매해주세요!! ^^
,5,2016-03-18,앱으로 생기니 편해요~,앱이 생기니 확실히 장보기가 편하네요! 그런데 아직은 서버가 불안정한듯 하네요; 그리고 상품상세 페이지에서 뒤로가면 리스트의 처음으로 가게 되던데 그게 좀 불편해요. 개선되었으면해요~ 앞으로 편하게 장볼께요!
,5,2016-03-23,다 좋은데...,다 좋은데... 너무 느려요.
,5,2016-04-20,손에서 떼지못할 앱!!,매일밤 열한시가되면 뭐라도 사야할것 같은 이 불안감!! 이제 앱도출시됐으니 건강한 삶을위해 좋은 식재료 자주 많이 구매할 수 있겠어요
,5,2016-04-20,로켓배송보다 빠르네요 !!!,전날 주문하면 아침7시 배달이라니 .... 마켓컬리는 우리집 우렁각시네요 ^^. 유명한 비스테카도 맛보고 장도보고 너무 좋아요 ~~ 품목 더 많이 늘려주세욧 ~~~
,5,2016-04-28,마켓컬리 덕분에 우리 아기에게 안심하고 먹여요!,아기가 생기기 전에는 크게 먹거리에 신경을 많이 안썼는데 아기가 생기고 난 후 유기농인지 무항생제인지 그리고 신선도 등 꼼꼼히 따지게 되더라구요. 건강한 먹거리를 다루는 마켓컬리는 정말 믿고 주문합니다.
,5,2017-02-10,컬리 넘 좋아요❤️,"여기서 장보기 시작하니 다른데 못가겠네용ㅋㅋ 장보는거 너무 편하고, 맛있고 좋은 상품도 많아서 만족스럽게 쓰고 있어요! 앞으로도 좋은 서비스 쭉 부탁드립니다 :)"
,3,2016-03-03,좋아요!,더욱 가깝고 간편하게 컬리를 이용하게되어 좋아요!^^
,5,2016-03-06,편리하고 신선한 마켓컬리,너무 좋은 상품들을 편리하게 받아 볼 수 있는 마켓컬리
,5,2016-03-16,애용하는 마켓 컬리! 드디어 앱으로도 만나네요^^,하루에도 몇번씩 접속하는 컬리인데 드디어 앱이 출시되었네요. 이제 클릭 한번으로 편리하게 이용할 수 있겠어요. 앱출시 넘넘 반갑네요^^
,5,2016-04-08,새댁인데~,블로그통해서 알게됬는데 마켓컬리 자주 애용해야 겠어요~~ 편리하게 신선한 재료 식품을 바로담날 아침에 배달까지 해주니 아주 유용하겠네요😉❤️
,5,2016-04-09,이 편한세상~마켓캘리,마켓캘리 진짜 신세계지 말입니다
,5,2016-04-12,마켓컬리는 '건강' 입니다.,마켓컬리를 알고나서는 아침식단이 바뀌었습니다. 제품의 신선도며 배송이며 흠 잡을데가 없었죠~ 이제 앱까지 출시 되었으니 더더 이용이 편해질 듯 해요.
,5,2016-04-22,최고지 말입니다!,15개월된 아이를 키우는 아빤데 지인을 통해 알게 되었네요
,5,2016-04-25,마켓컬리 좋아요💕,앱구매후 리뷰작성은 처음이에요..!!
,4,2016-04-28,덕분에 편하게 장보고 있어요.,작년 4월에 아기 낳고 장보는 것도 만만치 않은데 마켓컬리 덕분에 편히 장보게 되었어요. 특히 아기 이유식 시작하고는 이유식 재료 사는데 큰 도움이 되었습니다. 앞으로도 좋은 품질의 식재료 공수 부탁드려요. ^^
,4,2016-06-25,앱이 자꾸 먹통이 되요,제가 아이폰 5를 사용하는데
,2,2016-03-02,신경 쓰셔서 앱을 개발하셨으면 하네요,앱 나왔다는 문자 받고 설치하고
,5,2016-03-02,마켓컬리 드디어 앱 출시!,너무나 애용하는 마켓컬리 드디어 앱출시가 되었군요. 더욱더 편하게 장 볼수 있을 것 같아서 기대됩니다. 번창하세요~ >_<
,4,2016-03-02,마켓컬리 앱 출시되서 편리해졌어요,안그래더 마켓컬리는 앱 출시 안되나 하고 생각하고 있었는데... 드디어 앱으로 출시되서 굳이 컨퓨터를 트는 불편함이
,5,2016-03-02,기다리던 앱이네요,항상 핸폰으로 구매하곤 했는데 이렇게 앱으로 나오니까 앞으로 더 이용 자주 하게 될것같네요! 앞으로 앱 전용 상품 및 할인쿠폰 등 많이 생겼으면 좋겠어요^^
,4,2016-03-02,출퇴근길 버스안에서도 쉽게 장보기!!!,넘 반가운 소식이네요!!! 지금도 사랑하는 컬리지만 바쁠때 버스에서 시킬때는 가끔 핸폰으로만 하기는 불편했는데 앱이 출시되니 이제 노프라블럼이네요^^
,5,2016-03-02,드디어!!!,맨날 즐겨찾기해서봤는데 이제 수시로 올 수 있어서 좋아요^^아기가 있어서 컴퓨터 할 수 있는 시간도 없고 틈틈히 시간날때 장보니 편리해요
,4,2016-03-12,모바일 편리하지만 개선 필요,서버 늘려주세요. 모바일용으로 보기 쉽게 :-) 결제가 너무 밀려서 힘들었네요.
,5,2016-04-08,어플이 생기다니!,마켓컬리가 어플이 생겨서 너무 편리하고 좋습니다
,5,2016-04-09,새로운 라이프스타일,그야말로 신세계!
,5,2016-04-10,정말 좋은 어플이예요!!!!,저희 신랑이 요리사라 이런 재료들이 필요했어요 ㅠㅠ
,5,2016-03-02,완전 좋아요~,지방이라 처음엔 구매가 안되더니 전국 배송이 시작되어 엄청 좋았는데 이렇게 앱까지 출시되니 더 쉽게 이용할 수 있겠네요~
,4,2016-03-02,마켓컬리 앱 좋네요,마켓컬리 앱 기다렸어요! 웹의 깔끔함이 잘 옮겨진 것 같아 좋네요. 다만 아이폰에서 제품 상세 페이지에서 뒤로가기 버튼이 상세페이지 탑으로 가야만 나오는게 약간 불편합니다.
,5,2016-03-02,애정하는 마켓컬리,마켓컬리 왕팬이에요
,1,2016-03-04,너무 기다렸던 마켓컬리 앱이지만,멤버십도 가입하고 평소에 자주 주문하는  곳이라 너무 기다렸던 어플 나오자마자 바로 다운 받았는데 너무 실망이 큽니다 버벅거려 제대로 사용할수조차 없고 모바일웹까지도 말썽이네요... 초반엔 완벽할순 없지만 이건 너무 심하네요.. 리뷰에 극찬하느라 바쁘신 분들 정말 사용은 해보고 리뷰쓰신건지 궁금할 따름입니다
,5,2016-03-06,마켓컬리는 신세계!,마켓컬리를 알게된지 얼마 되지않았지만 꾸준히 시키고 있는데요. 앱이 나와서 더 편리하게 이용 할 수 있겠어요~ 앱 런칭 축하드리고 더더 번창하는 마켓컬리 되시길!
,5,2016-04-10,간밤에 산타가 다녀갑니다.,아침에 문을 열면.. 빵이랑 야채가 기다리고 있어서 너무 좋아요.  자율적으로 일찍일어나게 되는;;;
,5,2016-04-13,기다리던 앱!,컴터를 떠나있을때 급히 주문 넣고싶을때 완전 딱이에요~매뉴얼도 컴에서 보던거랑 같으니 사용하기도 편하네요~~~^^
,5,2016-04-20,넘좋아요!!,주문하면 새벽에 바로 도착해서 좋아요! 상품들도 마트보다 훨씬 싱싱하고 깔끔하고 저렴해요! 양도 소량이라 자취생들에게 좋은 것 같아요❤️
,2,2016-04-25,너무 버벅거려요 ㅠ,마켓컬리 너무 사랑하고 애용하는 애용자인데요...진짜 앱이 너무 버벅거리고 오류도 자주나서 빨리 수정되었으면 좋겠어요. 앱으로 주문 많이 하는데 얼른 안정화를 찾았으면 좋겠습니다. 그냥 멈춰버리거나 화면히 하얗게 되어서 작동하지 않을때가 너무 많아요;;
,3,2017-05-26,속도개선 하셔야겠어요,주문 집중되는 시간엔 페이지가 잘 안뜨네요
,5,2016-03-02,드디어!!,매일 즐겨찾기 통해서 장바구니를 채웠는데 드디어 앱이 출시되었네요!! 문자 오자마자 다운받고 응원글 남기고갑니다~~^^
,5,2016-03-02,조아요,모바일로 이용할때 앱이 있으면 좋겠다고 생각했는데 드디어 나왔네요
,4,2016-03-11,드디어!,마켓컬리 앱이 나오길 엄청 기다렸는데 드디어 나왔네요! 아직 조금 느리긴 하지만 점차 나아지겠죠? 웹으로만 사용하다가 앱을 쓰니 너무 너무 좋아요.
,3,2016-03-17,컬리마켓!!,앱 설치 후 내 돈을 받아!!!모드로 잘쓰고있습니다 컬리 서비스는 참 좋은데 어플은.... 좀 느려서 ㅜㅜ 좀더 안정화되면 더 즐겁게 어플 쓸수있을거같아요!!
,4,2016-03-22,틈틈히 자주,지역 확대되면서 홈이 다소 불안정해서  앱 설치해봤어요. 앱도 초기라.. 차차 좋아지겠죠? 마켓컬리니까 믿어요. 앱 자주 이용하게될것같아요.~~^^
,5,2016-04-08,이런곳 하나는 있어줘야한단 말입니다,보기만 해도 행복한 음식을 한그릇 잘 담아두셨네요!! 곧 구매하길 기대합니다 ㅋ
,5,2016-04-09,배송도빠르고,서울이외지역임에도
,5,2016-04-18,재료는신선 배달은신속정확,앱가입하고 한번 구매해보고 앞으로도 꾸준히 이용하고싶은 생각이 저절로 들게되네요^^
,5,2016-04-26,마켓컬리 너무 좋아요!,신선한재료와 지방에서는 맛볼수없는 고급진 배이커리를 컬리를 통해 만날수있어 너무 좋습니다~^^
,4,2017-08-30,앱 사용성 개선 필요,뒤로가기를 누르면 바로전에 보던 화면으로 가는게 아니라 바로전 화면의 맨 위로 감... 수십개의 상품을 내리면서 보고 있는데 이런식이면 아래쪽에 있는 상품은 보기가 힘들죠
,5,2016-03-02,앱 출시 축하,성장하고 편리해지는 서비스에 늘 감동입니다 주변 지인에게 엄청 소문내고있어요 번창하세요~
,5,2016-03-02,마켓컬리 앱 좋아요!!!,평소에 자주 이용하는데 앱으로 나오니 너무 좋네요 더편리하게 이용할수 있겠어요!!^^
,4,2016-03-02,기다리던 마켓컬리 앱,마켓컬리에서 물건 구매할 때 마다 앱이 있으면 참 좋겠다 했는데 드디어 릴리즈 되었네요! 속도가 좀 느린감이 있지만 개선이 되겠죠~
,4,2016-03-04,기다리던 앱입니다.,"상품 선정부터 포장, 배송 고객 서비스 모든면에서 만족스러운 컬리 앱 바로 다운 받았어요."
,5,2016-03-26,마켓컬리 너무 기대되요~,지인들의 칭찬 가득한 후기에 저도 주문해봅니다~소고기 너무 궁금해요 얼른 왔으면-!!
,4,2016-03-30,마켓컬리는 사랑입니다,육아에 지쳐사는 애미인데요 마켓컬리 알고 신세계에 빠졌네요! 아기데리고 오프에서 장보기 힘든데! 여긴 아주 신세계 사랑입니다 지금처럼 좋은물건 많이 판매해주세요
,5,2016-04-15,너무너무 좋아요,저녁에 장보면 바로 아침에 받고 게다가 제품들도 다들 프리미엄급이라 믿을만하고 소량구매 가능도 너무너무 좋네요~ ^_^
,4,2016-04-18,워킹맘에게 필수어플!!,퇴근후 장보는 시간을 아이들과 보내는 시간으로 바꿔준 고마운 마켓컬리!! 이제는 앱을깔고 출퇴근시간에 마켓컬리에서 장을 보니 너무나 편리합니다. 워킹맘에게 필수입니다~~!^^
,5,2016-12-15,자꾸 꺼져요,계속 종료되고 로그아웃 됩니다
,3,2017-05-30,최근에 속도가 느려졌어요,최근에 로딩 속도가 많이 느려졌어요.
,5,2016-03-02,마켓컬리 앱,마켓컬리 앱이 나왔네요 축하축하
,5,2016-03-02,와우,드디어 마켈컬리 앱이 출시되었네요^^ 축하해요~~쉽고빠르게 누워서 구입할수있게됬네요~~
,5,2016-03-02,드디어 앱으로!!!,반가운 앱출시 소식에 바로 다운 받았어요! 신속한 배송과 질높은 식재료에 값 또한 굿굿!!! 강추해요~
,3,2016-03-02,드디어 앱출시!,기다리던 마켓컬리 앱출시! 평가할만큼 충분히 써보진 않았지만..초기라선지 느리고 불편한 부분이 있긴합니다. 하지만 좋아질거라 믿어요. 컬리니까요!!
,5,2016-03-23,성공적인 첫구매!,"앱다운로드 후 성공적인 첫구매를 하였습니다>< 다음날 7시 전에 배송된다니!! 마켓컬리, 애용할게요❤️"
,4,2016-04-12,마켓컬리 앱이 생겨서 좋습니다.,동생땜에 알게되었는데 앱까지 생기고 쇼핑이 편해졌네요.  기대됩니다. 쇼핑하러 자주 들릴께요
,5,2016-04-21,마켓컬리좋아요~~,저번에 과자 잔뜩 시켜먹었는데 넘 좋아요ㅎㅎ 마켓컬리에서 사는 건 안심하고 먹어도 되겠다는 생각이 들었어요!
,4,2016-12-06,인터넷에서 자꾸 오류나서 앱깔았어요,인터넷도 개선 좀 부탁 드려요
,3,2017-04-28,1:1문의에서 주문번호 조회 안됨,1:1문의에서 주문번호 조회도안되고 심지어 그냥 치려고해도 키보드도 안뜨네요 키보드를 열어도 아무리눌러도 안써져요
,5,2017-09-05,넘좋아요,고르기도 편하고
,5,2016-03-02,넘 좋아요!,애정하는 마켓컬리~~ 앱 나와서 넘넘 좋아요! 아가 이유식꺼리는 무조건 마켓컬리에서 ㅎㅎ 샛별배송 사랑합니다.. :)
,5,2016-03-02,강추합니다 사랑해요 컬리,아 정말 신선도 가격 배송 서비스 모두 단연 최고에요 사랑합니다!
,4,2016-03-09,편리하고 좋아요!,마켓컬리를 어플로도 이용할 수 있어서 좋아요~
,5,2016-03-13,앱이 나왔네요,평소에 자주 구매를했었는데 이젠 앱으로 더 편하게 구매가 가능할 것 같네요!
,5,2016-03-17,마켓컬리는 엄마를 춤추게 합니다^^,마켓컬리 앱이
,5,2016-04-11,기대되는 어플,입소문 듣고 다운로드 받았어요
,5,2016-04-15,순식간에 장보기 가능,"마켓컬리 샛별배송 사랑하는데,"
,5,2016-04-16,👍🏻 마켓컬리 마켓컬리 하는 이유가 있었군요,두 엄지가 척 올라갑니다.
